"Tiempo","Series 1"
"2020-12-07 07:56:48",853
"2020-12-07 07:56:49",852
"2020-12-07 07:56:50",853
"2020-12-07 07:56:51",853
"2020-12-07 07:56:52",854
"2020-12-07 07:56:53",855
"2020-12-07 07:56:54",855
"2020-12-07 07:56:55",855
"2020-12-07 07:56:56",855
"2020-12-07 07:56:57",855
"2020-12-07 07:56:58",855
"2020-12-07 07:56:59",855
"2020-12-07 07:57:00",855
"2020-12-07 07:57:01",855
"2020-12-07 07:57:02",855
"2020-12-07 07:57:03",855
"2020-12-07 07:57:04",855
"2020-12-07 07:57:05",855
"2020-12-07 07:57:06",855
"2020-12-07 07:57:07",855
"2020-12-07 07:57:08",856
"2020-12-07 07:57:09",856
"2020-12-07 07:57:10",855
"2020-12-07 07:57:11",855
"2020-12-07 07:57:12",855
"2020-12-07 07:57:13",855
"2020-12-07 07:57:14",855
"2020-12-07 07:57:15",855
"2020-12-07 07:57:16",855
"2020-12-07 07:57:17",855
"2020-12-07 07:57:18",855
"2020-12-07 07:57:19",855
"2020-12-07 07:57:20",855
"2020-12-07 07:57:21",855
"2020-12-07 07:57:22",855
"2020-12-07 07:57:23",855
"2020-12-07 07:57:24",855
"2020-12-07 07:57:25",855
"2020-12-07 07:57:26",855
"2020-12-07 07:57:27",855
"2020-12-07 07:57:28",855
"2020-12-07 07:57:29",855
"2020-12-07 07:57:30",855
"2020-12-07 07:57:31",855
"2020-12-07 07:57:32",855
"2020-12-07 07:57:33",855
"2020-12-07 07:57:34",855
"2020-12-07 07:57:35",855
"2020-12-07 07:57:36",855
"2020-12-07 07:57:37",855
"2020-12-07 07:57:38",855
"2020-12-07 07:57:39",855
"2020-12-07 07:57:40",855
"2020-12-07 07:57:41",855
"2020-12-07 07:57:42",855
"2020-12-07 07:57:43",855
"2020-12-07 07:57:44",855
"2020-12-07 07:57:45",855
"2020-12-07 07:57:46",855
"2020-12-07 07:57:47",855
"2020-12-07 07:57:48",855
"2020-12-07 07:57:49",855
"2020-12-07 07:57:50",855
"2020-12-07 07:57:51",855
"2020-12-07 07:57:52",855
"2020-12-07 07:57:53",855
"2020-12-07 07:57:54",855
"2020-12-07 07:57:55",855
"2020-12-07 07:57:56",855
"2020-12-07 07:57:57",855
"2020-12-07 07:57:58",855
"2020-12-07 07:57:59",855
"2020-12-07 07:58:00",855
"2020-12-07 07:58:01",855
"2020-12-07 07:58:02",855
"2020-12-07 07:58:03",855
"2020-12-07 07:58:04",855
"2020-12-07 07:58:05",855
"2020-12-07 07:58:06",855
"2020-12-07 07:58:07",855
"2020-12-07 07:58:08",855
"2020-12-07 07:58:09",855
"2020-12-07 07:58:10",855
"2020-12-07 07:58:11",855
"2020-12-07 07:58:12",855
"2020-12-07 07:58:13",855
"2020-12-07 07:58:14",855
"2020-12-07 07:58:15",855
"2020-12-07 07:58:16",855
"2020-12-07 07:58:17",855
"2020-12-07 07:58:18",855
"2020-12-07 07:58:19",855
"2020-12-07 07:58:20",855
"2020-12-07 07:58:21",855
"2020-12-07 07:58:22",855
"2020-12-07 07:58:23",855
"2020-12-07 07:58:24",855
"2020-12-07 07:58:25",855
"2020-12-07 07:58:26",855
"2020-12-07 07:58:27",855
"2020-12-07 07:58:28",855
"2020-12-07 07:58:29",855
"2020-12-07 07:58:30",855
"2020-12-07 07:58:31",855
"2020-12-07 07:58:32",854
"2020-12-07 07:58:34",855
"2020-12-07 07:58:35",855
"2020-12-07 07:58:36",855
"2020-12-07 07:58:37",855
"2020-12-07 07:58:38",855
"2020-12-07 07:58:39",855
"2020-12-07 07:58:40",855
"2020-12-07 07:58:41",855
"2020-12-07 07:58:42",855
"2020-12-07 07:58:43",855
"2020-12-07 07:58:44",855
"2020-12-07 07:58:45",855
"2020-12-07 07:58:46",855
"2020-12-07 07:58:47",855
"2020-12-07 07:58:48",855
"2020-12-07 07:58:49",853
"2020-12-07 07:58:50",855
"2020-12-07 07:58:51",855
"2020-12-07 07:58:52",855
"2020-12-07 07:58:53",854
"2020-12-07 07:58:54",854
"2020-12-07 07:58:55",855
"2020-12-07 07:58:56",855
"2020-12-07 07:58:57",855
"2020-12-07 07:58:58",854
"2020-12-07 07:58:59",855
"2020-12-07 07:59:00",855
"2020-12-07 07:59:01",855
"2020-12-07 07:59:02",854
"2020-12-07 07:59:03",854
"2020-12-07 07:59:04",854
"2020-12-07 07:59:05",855
"2020-12-07 07:59:06",855
"2020-12-07 07:59:07",854
"2020-12-07 07:59:08",855
"2020-12-07 07:59:09",855
"2020-12-07 07:59:10",853
"2020-12-07 07:59:11",854
"2020-12-07 07:59:12",855
"2020-12-07 07:59:13",853
"2020-12-07 07:59:14",853
"2020-12-07 07:59:15",854
"2020-12-07 07:59:16",854
"2020-12-07 07:59:17",854
"2020-12-07 07:59:18",855
"2020-12-07 07:59:19",854
"2020-12-07 07:59:20",854
"2020-12-07 07:59:21",854
"2020-12-07 07:59:22",854
"2020-12-07 07:59:23",854
"2020-12-07 07:59:24",853
"2020-12-07 07:59:25",854
"2020-12-07 07:59:26",855
"2020-12-07 07:59:27",853
"2020-12-07 07:59:28",854
"2020-12-07 07:59:29",853
"2020-12-07 07:59:29",854
"2020-12-07 07:59:30",853
"2020-12-07 07:59:31",854
"2020-12-07 07:59:32",853
"2020-12-07 07:59:33",855
"2020-12-07 07:59:34",853
"2020-12-07 07:59:35",853
"2020-12-07 07:59:36",853
"2020-12-07 07:59:37",854
"2020-12-07 07:59:38",853
"2020-12-07 07:59:39",853
"2020-12-07 07:59:40",853
"2020-12-07 07:59:41",853
"2020-12-07 07:59:42",854
"2020-12-07 07:59:43",854
"2020-12-07 07:59:44",853
"2020-12-07 07:59:45",853
"2020-12-07 07:59:46",853
"2020-12-07 07:59:47",853
"2020-12-07 07:59:48",853
"2020-12-07 07:59:49",854
"2020-12-07 07:59:50",853
"2020-12-07 07:59:51",854
"2020-12-07 07:59:52",853
"2020-12-07 07:59:53",854
"2020-12-07 07:59:54",853
"2020-12-07 07:59:55",853
"2020-12-07 07:59:56",853
"2020-12-07 07:59:57",853
"2020-12-07 07:59:58",853
"2020-12-07 07:59:59",854
"2020-12-07 08:00:00",854
"2020-12-07 08:00:01",853
"2020-12-07 08:00:02",853
"2020-12-07 08:00:03",853
"2020-12-07 08:00:04",853
"2020-12-07 08:00:05",853
"2020-12-07 08:00:06",853
"2020-12-07 08:00:07",854
"2020-12-07 08:00:08",853
"2020-12-07 08:00:09",853
"2020-12-07 08:00:10",846
"2020-12-07 08:00:11",847
"2020-12-07 08:00:12",846
"2020-12-07 08:00:13",847
"2020-12-07 08:00:14",847
"2020-12-07 08:00:15",845
"2020-12-07 08:00:16",846
"2020-12-07 08:00:17",847
"2020-12-07 08:00:18",848
"2020-12-07 08:00:19",848
"2020-12-07 08:00:20",846
"2020-12-07 08:00:21",848
"2020-12-07 08:00:22",848
"2020-12-07 08:00:23",848
"2020-12-07 08:00:24",847
"2020-12-07 08:00:25",847
"2020-12-07 08:00:26",848
"2020-12-07 08:00:27",848
"2020-12-07 08:00:28",848
"2020-12-07 08:00:29",847
"2020-12-07 08:00:30",847
"2020-12-07 08:00:31",847
"2020-12-07 08:00:32",847
"2020-12-07 08:00:33",848
"2020-12-07 08:00:34",847
"2020-12-07 08:00:35",847
"2020-12-07 08:00:36",848
"2020-12-07 08:00:37",846
"2020-12-07 08:00:38",847
"2020-12-07 08:00:39",847
"2020-12-07 08:00:40",848
"2020-12-07 08:00:41",846
"2020-12-07 08:00:42",847
"2020-12-07 08:00:43",846
"2020-12-07 08:00:44",847
"2020-12-07 08:00:45",848
"2020-12-07 08:00:46",847
"2020-12-07 08:00:47",848
"2020-12-07 08:00:48",847
"2020-12-07 08:00:49",846
"2020-12-07 08:00:50",845
"2020-12-07 08:00:51",846
"2020-12-07 08:00:52",847
"2020-12-07 08:00:53",846
"2020-12-07 08:00:54",846
"2020-12-07 08:00:55",846
"2020-12-07 08:00:56",846
"2020-12-07 08:00:57",847
"2020-12-07 08:00:58",845
"2020-12-07 08:00:59",847
"2020-12-07 08:01:00",847
"2020-12-07 08:01:01",846
"2020-12-07 08:01:02",846
"2020-12-07 08:01:03",847
"2020-12-07 08:01:04",846
"2020-12-07 08:01:05",847
"2020-12-07 08:01:06",847
"2020-12-07 08:01:07",846
"2020-12-07 08:01:08",846
"2020-12-07 08:01:09",847
"2020-12-07 08:01:10",846
"2020-12-07 08:01:11",847
"2020-12-07 08:01:12",846
"2020-12-07 08:01:13",844
"2020-12-07 08:01:14",846
"2020-12-07 08:01:15",846
"2020-12-07 08:01:16",847
"2020-12-07 08:01:17",847
"2020-12-07 08:01:18",846
"2020-12-07 08:01:19",847
"2020-12-07 08:01:20",847
"2020-12-07 08:01:21",846
"2020-12-07 08:01:22",846
"2020-12-07 08:01:23",846
"2020-12-07 08:01:24",843
"2020-12-07 08:01:25",846
"2020-12-07 08:01:26",846
"2020-12-07 08:01:27",846
"2020-12-07 08:01:28",846
"2020-12-07 08:01:29",847
"2020-12-07 08:01:30",846
"2020-12-07 08:01:31",846
"2020-12-07 08:01:32",845
"2020-12-07 08:01:33",847
"2020-12-07 08:01:34",845
"2020-12-07 08:01:35",846
"2020-12-07 08:01:36",846
"2020-12-07 08:01:37",847
"2020-12-07 08:01:38",846
"2020-12-07 08:01:39",846
"2020-12-07 08:01:40",846
"2020-12-07 08:01:41",846
"2020-12-07 08:01:42",845
"2020-12-07 08:01:43",846
"2020-12-07 08:01:44",847
"2020-12-07 08:01:45",847
"2020-12-07 08:01:46",845
"2020-12-07 08:01:47",845
"2020-12-07 08:01:48",846
"2020-12-07 08:01:49",846
"2020-12-07 08:01:51",845
"2020-12-07 08:01:52",845
"2020-12-07 08:01:53",845
"2020-12-07 08:01:54",846
"2020-12-07 08:01:55",847
"2020-12-07 08:01:56",847
"2020-12-07 08:01:57",846
"2020-12-07 08:01:58",845
"2020-12-07 08:01:59",846
"2020-12-07 08:02:00",847
"2020-12-07 08:02:01",844
"2020-12-07 08:02:02",846
"2020-12-07 08:02:03",846
"2020-12-07 08:02:04",846
"2020-12-07 08:02:05",846
"2020-12-07 08:02:06",846
"2020-12-07 08:02:07",847
"2020-12-07 08:02:08",846
"2020-12-07 08:02:09",846
"2020-12-07 08:02:10",846
"2020-12-07 08:02:11",846
"2020-12-07 08:02:12",846
"2020-12-07 08:02:13",846
"2020-12-07 08:02:14",846
"2020-12-07 08:02:15",845
"2020-12-07 08:02:16",846
"2020-12-07 08:02:17",846
"2020-12-07 08:02:18",846
"2020-12-07 08:02:19",846
"2020-12-07 08:02:20",845
"2020-12-07 08:02:21",846
"2020-12-07 08:02:22",845
"2020-12-07 08:02:23",846
"2020-12-07 08:02:24",847
"2020-12-07 08:02:25",847
"2020-12-07 08:02:26",847
"2020-12-07 08:02:27",845
"2020-12-07 08:02:28",845
"2020-12-07 08:02:29",846
"2020-12-07 08:02:30",847
"2020-12-07 08:02:31",846
"2020-12-07 08:02:32",846
"2020-12-07 08:02:33",846
"2020-12-07 08:02:34",845
"2020-12-07 08:02:35",846
"2020-12-07 08:02:36",847
"2020-12-07 08:02:37",846
"2020-12-07 08:02:38",847
"2020-12-07 08:02:39",845
"2020-12-07 08:02:40",845
"2020-12-07 08:02:41",846
"2020-12-07 08:02:42",846
"2020-12-07 08:02:43",846
"2020-12-07 08:02:44",845
"2020-12-07 08:02:45",844
"2020-12-07 08:02:46",843
"2020-12-07 08:02:47",845
"2020-12-07 08:02:48",846
"2020-12-07 08:02:49",845
"2020-12-07 08:02:50",845
"2020-12-07 08:02:51",846
"2020-12-07 08:02:52",843
"2020-12-07 08:02:53",846
"2020-12-07 08:02:54",846
"2020-12-07 08:02:55",846
"2020-12-07 08:02:56",845
"2020-12-07 08:02:57",844
"2020-12-07 08:02:58",846
"2020-12-07 08:02:59",846
"2020-12-07 08:03:00",846
"2020-12-07 08:03:01",845
"2020-12-07 08:03:02",845
"2020-12-07 08:03:03",845
"2020-12-07 08:03:04",845
"2020-12-07 08:03:05",845
"2020-12-07 08:03:06",845
"2020-12-07 08:03:07",846
"2020-12-07 08:03:08",845
"2020-12-07 08:03:09",845
"2020-12-07 08:03:10",846
"2020-12-07 08:03:11",845
"2020-12-07 08:03:12",845
"2020-12-07 08:03:13",846
"2020-12-07 08:03:14",845
"2020-12-07 08:03:15",845
"2020-12-07 08:03:16",845
"2020-12-07 08:03:17",843
"2020-12-07 08:03:18",845
"2020-12-07 08:03:19",845
"2020-12-07 08:03:20",844
"2020-12-07 08:03:21",846
"2020-12-07 08:03:22",846
"2020-12-07 08:03:23",845
"2020-12-07 08:03:24",845
"2020-12-07 08:03:25",846
"2020-12-07 08:03:26",845
"2020-12-07 08:03:27",842
"2020-12-07 08:03:28",845
"2020-12-07 08:03:29",845
"2020-12-07 08:03:30",845
"2020-12-07 08:03:31",845
"2020-12-07 08:03:32",846
"2020-12-07 08:03:33",845
"2020-12-07 08:03:34",845
"2020-12-07 08:03:35",845
"2020-12-07 08:03:36",846
"2020-12-07 08:03:37",845
"2020-12-07 08:03:38",843
"2020-12-07 08:03:39",844
"2020-12-07 08:03:40",845
"2020-12-07 08:03:41",845
"2020-12-07 08:03:42",845
"2020-12-07 08:03:43",843
"2020-12-07 08:03:44",843
"2020-12-07 08:03:45",845
"2020-12-07 08:03:46",845
"2020-12-07 08:03:47",845
"2020-12-07 08:03:48",843
"2020-12-07 08:03:49",845
"2020-12-07 08:03:50",845
"2020-12-07 08:03:51",845
"2020-12-07 08:03:52",843
"2020-12-07 08:03:53",843
"2020-12-07 08:03:54",845
"2020-12-07 08:03:55",843
"2020-12-07 08:03:56",845
"2020-12-07 08:03:57",842
"2020-12-07 08:03:58",845
"2020-12-07 08:03:59",845
"2020-12-07 08:04:00",845
"2020-12-07 08:04:01",845
"2020-12-07 08:04:02",845
"2020-12-07 08:04:03",844
"2020-12-07 08:04:04",843
"2020-12-07 08:04:05",845
"2020-12-07 08:04:06",846
"2020-12-07 08:04:07",844
"2020-12-07 08:04:08",845
"2020-12-07 08:04:09",846
"2020-12-07 08:04:10",845
"2020-12-07 08:04:11",846
"2020-12-07 08:04:12",846
"2020-12-07 08:04:13",847
"2020-12-07 08:04:14",846
"2020-12-07 08:04:15",846
"2020-12-07 08:04:16",845
"2020-12-07 08:04:17",843
"2020-12-07 08:04:18",844
"2020-12-07 08:04:19",846
"2020-12-07 08:04:20",843
"2020-12-07 08:04:21",843
"2020-12-07 08:04:22",843
"2020-12-07 08:04:23",845
"2020-12-07 08:04:24",845
"2020-12-07 08:04:25",846
"2020-12-07 08:04:26",845
"2020-12-07 08:04:27",846
"2020-12-07 08:04:28",845
"2020-12-07 08:04:29",843
"2020-12-07 08:04:30",846
"2020-12-07 08:04:31",846
"2020-12-07 08:04:32",845
"2020-12-07 08:04:33",845
"2020-12-07 08:04:34",845
"2020-12-07 08:04:35",845
"2020-12-07 08:04:36",845
"2020-12-07 08:04:37",845
"2020-12-07 08:04:38",844
"2020-12-07 08:04:39",846
"2020-12-07 08:04:40",844
"2020-12-07 08:04:41",845
"2020-12-07 08:04:42",843
"2020-12-07 08:04:43",846
"2020-12-07 08:04:44",845
"2020-12-07 08:04:45",845
"2020-12-07 08:04:46",846
"2020-12-07 08:04:47",842
"2020-12-07 08:04:48",845
"2020-12-07 08:04:49",843
"2020-12-07 08:04:50",846
"2020-12-07 08:04:51",846
"2020-12-07 08:04:52",845
"2020-12-07 08:04:53",845
"2020-12-07 08:04:54",845
"2020-12-07 08:04:55",845
"2020-12-07 08:04:56",845
"2020-12-07 08:04:57",843
"2020-12-07 08:04:58",845
"2020-12-07 08:04:59",845
"2020-12-07 08:05:00",845
"2020-12-07 08:05:01",843
"2020-12-07 08:05:02",844
"2020-12-07 08:05:03",843
"2020-12-07 08:05:04",845
"2020-12-07 08:05:05",845
"2020-12-07 08:05:06",845
"2020-12-07 08:05:07",845
"2020-12-07 08:05:08",842
