"Tiempo","Series 1"
"2020-11-29 02:44:17",810
"2020-11-29 02:44:18",810
"2020-11-29 02:44:19",812
"2020-11-29 02:44:20",814
"2020-11-29 02:44:21",814
"2020-11-29 02:44:22",814
"2020-11-29 02:44:23",814
"2020-11-29 02:44:24",814
"2020-11-29 02:44:25",814
"2020-11-29 02:44:26",814
"2020-11-29 02:44:27",816
"2020-11-29 02:44:28",814
"2020-11-29 02:44:29",814
"2020-11-29 02:44:30",814
"2020-11-29 02:44:31",816
"2020-11-29 02:44:32",814
"2020-11-29 02:44:33",813
"2020-11-29 02:44:34",813
"2020-11-29 02:44:35",813
"2020-11-29 02:44:36",813
"2020-11-29 02:44:37",811
"2020-11-29 02:44:38",812
"2020-11-29 02:44:39",812
"2020-11-29 02:44:40",812
"2020-11-29 02:44:41",812
"2020-11-29 02:44:42",812
"2020-11-29 02:44:43",812
"2020-11-29 02:44:44",812
"2020-11-29 02:44:45",812
"2020-11-29 02:44:46",812
"2020-11-29 02:44:47",812
"2020-11-29 02:44:48",811
"2020-11-29 02:44:49",812
"2020-11-29 02:44:50",812
"2020-11-29 02:44:51",812
"2020-11-29 02:44:52",812
"2020-11-29 02:44:53",812
"2020-11-29 02:44:54",812
"2020-11-29 02:44:55",811
"2020-11-29 02:44:56",812
"2020-11-29 02:44:57",812
"2020-11-29 02:44:58",805
"2020-11-29 02:44:59",810
"2020-11-29 02:45:00",811
"2020-11-29 02:45:01",811
"2020-11-29 02:45:02",811
"2020-11-29 02:45:03",811
"2020-11-29 02:45:04",811
"2020-11-29 02:45:05",812
"2020-11-29 02:45:06",812
"2020-11-29 02:45:07",812
"2020-11-29 02:45:08",812
"2020-11-29 02:45:09",812
"2020-11-29 02:45:10",812
"2020-11-29 02:45:11",812
"2020-11-29 02:45:12",811
"2020-11-29 02:45:13",810
"2020-11-29 02:45:14",811
"2020-11-29 02:45:15",811
"2020-11-29 02:45:16",811
"2020-11-29 02:45:17",811
"2020-11-29 02:45:18",811
"2020-11-29 02:45:19",811
"2020-11-29 02:45:20",810
"2020-11-29 02:45:21",811
"2020-11-29 02:45:22",811
"2020-11-29 02:45:23",811
"2020-11-29 02:45:24",810
"2020-11-29 02:45:25",811
"2020-11-29 02:45:26",811
"2020-11-29 02:45:27",811
"2020-11-29 02:45:28",810
"2020-11-29 02:45:29",810
"2020-11-29 02:45:30",810
"2020-11-29 02:45:31",809
"2020-11-29 02:45:32",810
"2020-11-29 02:45:33",809
"2020-11-29 02:45:34",810
"2020-11-29 02:45:35",809
"2020-11-29 02:45:36",809
"2020-11-29 02:45:37",810
"2020-11-29 02:45:38",810
"2020-11-29 02:45:39",809
"2020-11-29 02:45:40",810
"2020-11-29 02:45:41",807
"2020-11-29 02:45:42",808
"2020-11-29 02:45:43",810
"2020-11-29 02:45:44",806
"2020-11-29 02:45:45",808
"2020-11-29 02:45:46",810
"2020-11-29 02:45:47",809
"2020-11-29 02:45:48",810
"2020-11-29 02:45:49",810
"2020-11-29 02:45:50",810
"2020-11-29 02:45:51",809
"2020-11-29 02:45:52",810
"2020-11-29 02:45:53",810
"2020-11-29 02:45:54",810
"2020-11-29 02:45:55",809
"2020-11-29 02:45:56",810
"2020-11-29 02:45:57",810
"2020-11-29 02:45:58",810
"2020-11-29 02:45:59",810
"2020-11-29 02:46:00",809
"2020-11-29 02:46:01",809
"2020-11-29 02:46:02",809
"2020-11-29 02:46:03",809
"2020-11-29 02:46:04",808
"2020-11-29 02:46:05",806
"2020-11-29 02:46:06",807
"2020-11-29 02:46:07",808
"2020-11-29 02:46:08",808
"2020-11-29 02:46:09",808
"2020-11-29 02:46:10",808
"2020-11-29 02:46:11",808
"2020-11-29 02:46:12",808
"2020-11-29 02:46:13",808
"2020-11-29 02:46:14",808
"2020-11-29 02:46:15",808
"2020-11-29 02:46:16",808
"2020-11-29 02:46:17",808
"2020-11-29 02:46:18",808
"2020-11-29 02:46:19",808
"2020-11-29 02:46:20",808
"2020-11-29 02:46:21",808
"2020-11-29 02:46:22",808
"2020-11-29 02:46:23",808
"2020-11-29 02:46:24",808
"2020-11-29 02:46:25",808
"2020-11-29 02:46:26",801
"2020-11-29 02:46:27",806
"2020-11-29 02:46:28",807
