"Tiempo","Series 1"
"2020-12-19 00:21:21",775
"2020-12-19 00:21:22",776
"2020-12-19 00:21:23",775
"2020-12-19 00:21:24",776
"2020-12-19 00:21:25",775
"2020-12-19 00:21:26",775
"2020-12-19 00:21:27",775
"2020-12-19 00:21:28",775
"2020-12-19 00:21:29",775
"2020-12-19 00:21:30",776
"2020-12-19 00:21:31",776
"2020-12-19 00:21:32",776
"2020-12-19 00:21:33",776
"2020-12-19 00:21:34",776
"2020-12-19 00:21:35",776
"2020-12-19 00:21:36",776
"2020-12-19 00:21:37",775
"2020-12-19 00:21:38",776
"2020-12-19 00:21:39",776
"2020-12-19 00:21:40",775
"2020-12-19 00:21:41",776
"2020-12-19 00:21:42",776
"2020-12-19 00:21:43",776
"2020-12-19 00:21:44",775
"2020-12-19 00:21:45",774
"2020-12-19 00:21:46",775
"2020-12-19 00:22:02",760
"2020-12-19 00:22:02",759
"2020-12-19 00:22:02",759
"2020-12-19 00:22:02",759
"2020-12-19 00:22:02",759
"2020-12-19 00:22:02",758
"2020-12-19 00:22:03",758
"2020-12-19 00:22:03",758
"2020-12-19 00:22:03",758
"2020-12-19 00:22:03",758
"2020-12-19 00:22:03",758
"2020-12-19 00:22:03",758
"2020-12-19 00:22:03",758
"2020-12-19 00:22:03",758
"2020-12-19 00:22:03",759
"2020-12-19 00:22:03",759
"2020-12-19 00:22:03",759
"2020-12-19 00:22:04",760
"2020-12-19 00:22:05",760
"2020-12-19 00:22:06",760
"2020-12-19 00:22:07",760
"2020-12-19 00:22:08",760
"2020-12-19 00:22:09",761
"2020-12-19 00:22:10",760
"2020-12-19 00:22:11",760
"2020-12-19 00:22:12",760
"2020-12-19 00:22:13",760
"2020-12-19 00:22:14",760
"2020-12-19 00:22:15",761
"2020-12-19 00:22:16",762
"2020-12-19 00:22:17",762
"2020-12-19 00:22:18",762
"2020-12-19 00:22:19",762
"2020-12-19 00:22:20",762
"2020-12-19 00:22:21",762
"2020-12-19 00:22:22",762
"2020-12-19 00:22:23",762
"2020-12-19 00:22:24",762
"2020-12-19 00:22:25",762
"2020-12-19 00:22:26",762
"2020-12-19 00:22:27",762
"2020-12-19 00:22:28",762
"2020-12-19 00:22:29",762
"2020-12-19 00:22:30",762
"2020-12-19 00:22:31",762
"2020-12-19 00:22:32",762
"2020-12-19 00:22:33",763
"2020-12-19 00:22:34",763
"2020-12-19 00:22:35",763
"2020-12-19 00:22:36",762
"2020-12-19 00:22:37",762
"2020-12-19 00:22:38",762
"2020-12-19 00:22:39",763
"2020-12-19 00:22:40",763
"2020-12-19 00:22:41",763
"2020-12-19 00:22:42",763
"2020-12-19 00:22:43",763
"2020-12-19 00:22:44",763
"2020-12-19 00:22:45",763
"2020-12-19 00:22:46",763
"2020-12-19 00:22:47",763
"2020-12-19 00:22:48",763
"2020-12-19 00:22:49",763
"2020-12-19 00:22:50",763
"2020-12-19 00:22:51",763
"2020-12-19 00:22:52",763
"2020-12-19 00:22:53",763
"2020-12-19 00:22:54",763
"2020-12-19 00:22:55",763
"2020-12-19 00:22:56",763
"2020-12-19 00:22:57",763
"2020-12-19 00:22:58",763
"2020-12-19 00:22:59",763
"2020-12-19 00:23:00",763
"2020-12-19 00:23:01",763
"2020-12-19 00:23:02",763
"2020-12-19 00:23:03",763
"2020-12-19 00:23:04",763
"2020-12-19 00:23:05",763
"2020-12-19 00:23:06",763
"2020-12-19 00:23:07",763
"2020-12-19 00:23:08",763
"2020-12-19 00:23:09",763
"2020-12-19 00:23:10",764
"2020-12-19 00:23:11",763
"2020-12-19 00:23:12",764
"2020-12-19 00:23:13",764
"2020-12-19 00:23:14",763
"2020-12-19 00:23:15",762
"2020-12-19 00:23:16",762
"2020-12-19 00:23:17",763
"2020-12-19 00:23:18",763
"2020-12-19 00:23:19",762
"2020-12-19 00:23:20",762
"2020-12-19 00:23:21",763
"2020-12-19 00:23:22",764
"2020-12-19 00:23:23",765
"2020-12-19 00:23:24",764
"2020-12-19 00:23:25",765
"2020-12-19 00:23:26",765
"2020-12-19 00:23:27",765
"2020-12-19 00:23:28",765
"2020-12-19 00:23:29",765
"2020-12-19 00:23:30",765
"2020-12-19 00:23:31",765
"2020-12-19 00:23:32",765
"2020-12-19 00:23:33",765
"2020-12-19 00:23:34",766
"2020-12-19 00:23:35",765
"2020-12-19 00:23:36",765
"2020-12-19 00:23:37",766
"2020-12-19 00:23:38",765
"2020-12-19 00:23:39",766
"2020-12-19 00:23:40",765
"2020-12-19 00:23:41",765
"2020-12-19 00:23:42",765
"2020-12-19 00:23:43",765
"2020-12-19 00:23:44",766
"2020-12-19 00:23:45",765
"2020-12-19 00:23:46",766
"2020-12-19 00:23:47",765
"2020-12-19 00:23:48",766
"2020-12-19 00:23:49",765
"2020-12-19 00:23:50",766
"2020-12-19 00:23:51",766
"2020-12-19 00:23:52",766
"2020-12-19 00:23:53",766
"2020-12-19 00:23:54",766
"2020-12-19 00:23:55",766
"2020-12-19 00:23:56",766
"2020-12-19 00:23:57",766
"2020-12-19 00:23:58",766
"2020-12-19 00:23:59",766
"2020-12-19 00:24:00",766
"2020-12-19 00:24:01",766
"2020-12-19 00:24:02",766
"2020-12-19 00:24:03",766
"2020-12-19 00:24:04",766
"2020-12-19 00:24:05",766
"2020-12-19 00:24:06",766
"2020-12-19 00:24:07",766
"2020-12-19 00:24:08",766
"2020-12-19 00:24:09",766
"2020-12-19 00:24:10",766
"2020-12-19 00:24:11",765
"2020-12-19 00:24:12",766
"2020-12-19 00:24:13",766
"2020-12-19 00:24:14",766
"2020-12-19 00:24:15",766
"2020-12-19 00:24:16",766
"2020-12-19 00:24:17",766
"2020-12-19 00:24:18",766
"2020-12-19 00:24:19",766
"2020-12-19 00:24:20",766
"2020-12-19 00:24:21",766
"2020-12-19 00:24:22",766
"2020-12-19 00:24:23",766
"2020-12-19 00:24:24",766
"2020-12-19 00:24:25",766
"2020-12-19 00:24:26",766
"2020-12-19 00:24:27",766
"2020-12-19 00:24:28",768
"2020-12-19 00:24:29",766
"2020-12-19 00:24:30",766
"2020-12-19 00:24:31",766
"2020-12-19 00:24:32",768
"2020-12-19 00:24:33",766
