"Tiempo","Series 1"
"2020-12-20 12:36:47",825
"2020-12-20 12:36:48",825
"2020-12-20 12:36:49",825
"2020-12-20 12:36:51",825
"2020-12-20 12:36:51",825
"2020-12-20 12:36:53",825
"2020-12-20 12:36:54",826
"2020-12-20 12:36:55",825
"2020-12-20 12:36:56",826
"2020-12-20 12:36:57",825
"2020-12-20 12:36:58",825
"2020-12-20 12:36:59",825
"2020-12-20 12:37:00",826
"2020-12-20 12:37:01",825
"2020-12-20 12:37:02",826
"2020-12-20 12:37:03",825
"2020-12-20 12:37:04",826
"2020-12-20 12:37:05",826
"2020-12-20 12:37:06",826
"2020-12-20 12:37:07",826
"2020-12-20 12:37:08",826
"2020-12-20 12:37:09",825
"2020-12-20 12:37:10",826
"2020-12-20 12:37:11",825
"2020-12-20 12:37:12",826
"2020-12-20 12:37:13",826
"2020-12-20 12:37:14",826
"2020-12-20 12:37:15",825
"2020-12-20 12:37:16",825
"2020-12-20 12:37:17",826
"2020-12-20 12:37:18",826
"2020-12-20 12:37:19",826
"2020-12-20 12:37:20",826
"2020-12-20 12:37:21",826
"2020-12-20 12:37:22",825
"2020-12-20 12:37:23",825
"2020-12-20 12:37:24",825
"2020-12-20 12:37:25",826
"2020-12-20 12:37:26",825
"2020-12-20 12:37:27",826
"2020-12-20 12:37:28",826
"2020-12-20 12:37:29",826
"2020-12-20 12:37:30",825
"2020-12-20 12:37:31",825
"2020-12-20 12:37:32",826
"2020-12-20 12:37:33",826
"2020-12-20 12:37:34",826
"2020-12-20 12:37:35",825
"2020-12-20 12:37:36",826
"2020-12-20 12:37:37",825
"2020-12-20 12:37:38",825
"2020-12-20 12:37:39",825
"2020-12-20 12:37:40",825
"2020-12-20 12:37:41",825
"2020-12-20 12:37:42",826
"2020-12-20 12:37:43",826
"2020-12-20 12:37:44",826
"2020-12-20 12:37:45",826
"2020-12-20 12:37:46",826
"2020-12-20 12:37:47",826
"2020-12-20 12:37:48",826
"2020-12-20 12:37:49",825
"2020-12-20 12:37:50",825
"2020-12-20 12:37:51",825
"2020-12-20 12:37:52",825
"2020-12-20 12:37:53",826
"2020-12-20 12:37:54",826
"2020-12-20 12:37:55",825
"2020-12-20 12:37:56",826
"2020-12-20 12:37:57",825
"2020-12-20 12:37:58",826
"2020-12-20 12:37:59",826
"2020-12-20 12:38:00",826
"2020-12-20 12:38:01",826
"2020-12-20 12:38:02",825
"2020-12-20 12:38:03",826
"2020-12-20 12:38:04",825
"2020-12-20 12:38:05",826
"2020-12-20 12:38:06",826
"2020-12-20 12:38:07",826
"2020-12-20 12:38:08",826
"2020-12-20 12:38:09",825
"2020-12-20 12:38:09",825
"2020-12-20 12:38:10",825
"2020-12-20 12:38:11",825
"2020-12-20 12:38:12",825
"2020-12-20 12:38:13",825
"2020-12-20 12:38:14",825
"2020-12-20 12:38:16",825
"2020-12-20 12:38:17",826
"2020-12-20 12:38:18",826
"2020-12-20 12:38:19",825
"2020-12-20 12:38:20",826
"2020-12-20 12:38:21",825
"2020-12-20 12:38:22",825
"2020-12-20 12:38:23",825
"2020-12-20 12:38:24",825
"2020-12-20 12:38:25",825
"2020-12-20 12:38:26",825
"2020-12-20 12:38:27",826
"2020-12-20 12:38:28",825
"2020-12-20 12:38:29",825
"2020-12-20 12:38:30",826
"2020-12-20 12:38:31",825
"2020-12-20 12:38:32",826
"2020-12-20 12:38:33",826
"2020-12-20 12:38:34",825
"2020-12-20 12:38:35",826
"2020-12-20 12:38:36",826
"2020-12-20 12:38:37",825
"2020-12-20 12:38:38",825
"2020-12-20 12:38:39",825
"2020-12-20 12:38:40",826
"2020-12-20 12:38:41",825
"2020-12-20 12:38:42",826
"2020-12-20 12:38:43",826
"2020-12-20 12:38:44",825
"2020-12-20 12:38:45",826
"2020-12-20 12:38:46",826
"2020-12-20 12:38:47",825
"2020-12-20 12:38:48",826
"2020-12-20 12:38:49",825
"2020-12-20 12:38:50",826
"2020-12-20 12:38:51",825
"2020-12-20 12:38:52",825
"2020-12-20 12:38:53",825
"2020-12-20 12:38:54",826
"2020-12-20 12:38:55",826
"2020-12-20 12:38:56",826
"2020-12-20 12:38:57",826
"2020-12-20 12:38:58",825
"2020-12-20 12:38:59",825
"2020-12-20 12:39:00",826
"2020-12-20 12:39:01",825
"2020-12-20 12:39:02",825
"2020-12-20 12:39:03",825
"2020-12-20 12:39:04",826
"2020-12-20 12:39:05",825
"2020-12-20 12:39:05",825
"2020-12-20 12:39:06",825
"2020-12-20 12:39:07",825
"2020-12-20 12:39:08",825
"2020-12-20 12:39:09",825
"2020-12-20 12:39:10",825
"2020-12-20 12:39:11",825
"2020-12-20 12:39:12",825
"2020-12-20 12:39:13",825
"2020-12-20 12:39:14",825
"2020-12-20 12:39:15",825
"2020-12-20 12:39:16",828
"2020-12-20 12:39:17",826
