"Tiempo","Series 1"
"2020-11-17 04:11:50",648
"2020-11-17 04:11:51",648
"2020-11-17 04:11:52",644
"2020-11-17 04:11:53",645
"2020-11-17 04:11:54",645
"2020-11-17 04:11:55",645
"2020-11-17 04:11:56",645
"2020-11-17 04:11:57",645
"2020-11-17 04:11:58",646
"2020-11-17 04:11:59",646
"2020-11-17 04:12:00",648
"2020-11-17 04:12:02",646
"2020-11-17 04:12:02",648
"2020-11-17 04:12:03",648
"2020-11-17 04:12:04",648
"2020-11-17 04:12:05",648
"2020-11-17 04:12:06",648
"2020-11-17 04:12:07",648
"2020-11-17 04:12:08",648
"2020-11-17 04:12:09",648
"2020-11-17 04:12:10",648
"2020-11-17 04:12:11",648
"2020-11-17 04:12:12",645
"2020-11-17 04:12:13",648
"2020-11-17 04:12:14",649
"2020-11-17 04:12:15",649
"2020-11-17 04:12:16",651
"2020-11-17 04:12:17",650
"2020-11-17 04:12:18",649
"2020-11-17 04:12:19",649
"2020-11-17 04:12:20",648
"2020-11-17 04:12:21",649
"2020-11-17 04:12:22",649
"2020-11-17 04:12:23",644
"2020-11-17 04:12:24",644
"2020-11-17 04:12:25",645
"2020-11-17 04:12:26",646
"2020-11-17 04:12:27",646
"2020-11-17 04:12:28",648
"2020-11-17 04:12:29",649
"2020-11-17 04:12:30",649
"2020-11-17 04:12:31",649
"2020-11-17 04:12:32",649
"2020-11-17 04:12:33",649
"2020-11-17 04:12:34",650
"2020-11-17 04:12:35",649
"2020-11-17 04:12:36",649
"2020-11-17 04:12:37",649
"2020-11-17 04:12:38",649
"2020-11-17 04:12:39",644
"2020-11-17 04:12:40",648
"2020-11-17 04:12:41",643
"2020-11-17 04:12:42",648
"2020-11-17 04:12:43",649
"2020-11-17 04:12:44",652
"2020-11-17 04:12:45",652
"2020-11-17 04:12:46",652
"2020-11-17 04:12:47",652
"2020-11-17 04:12:48",652
"2020-11-17 04:12:49",652
"2020-11-17 04:12:50",652
"2020-11-17 04:12:51",652
"2020-11-17 04:12:52",652
"2020-11-17 04:12:53",652
"2020-11-17 04:12:54",652
"2020-11-17 04:12:55",650
"2020-11-17 04:12:56",650
"2020-11-17 04:12:57",649
"2020-11-17 04:12:58",648
"2020-11-17 04:12:59",649
"2020-11-17 04:13:00",649
"2020-11-17 04:13:01",651
"2020-11-17 04:13:02",644
"2020-11-17 04:13:03",639
"2020-11-17 04:13:04",649
"2020-11-17 04:13:05",652
"2020-11-17 04:13:06",653
"2020-11-17 04:13:07",653
"2020-11-17 04:13:08",653
"2020-11-17 04:13:09",653
"2020-11-17 04:13:10",653
"2020-11-17 04:13:11",653
"2020-11-17 04:13:12",653
"2020-11-17 04:13:13",653
"2020-11-17 04:13:14",642
"2020-11-17 04:13:15",650
"2020-11-17 04:13:16",652
"2020-11-17 04:13:17",653
"2020-11-17 04:13:18",648
"2020-11-17 04:13:19",652
"2020-11-17 04:13:20",652
"2020-11-17 04:13:21",652
"2020-11-17 04:13:22",652
"2020-11-17 04:13:23",652
"2020-11-17 04:13:24",652
"2020-11-17 04:13:25",652
"2020-11-17 04:13:26",652
"2020-11-17 04:13:27",650
"2020-11-17 04:13:28",652
"2020-11-17 04:13:29",652
"2020-11-17 04:13:30",652
"2020-11-17 04:13:31",652
"2020-11-17 04:13:32",652
"2020-11-17 04:13:33",652
"2020-11-17 04:13:34",652
"2020-11-17 04:13:35",652
"2020-11-17 04:13:36",652
"2020-11-17 04:13:37",652
"2020-11-17 04:13:38",652
"2020-11-17 04:13:39",646
"2020-11-17 04:13:40",650
"2020-11-17 04:13:41",652
"2020-11-17 04:13:42",651
"2020-11-17 04:13:43",652
"2020-11-17 04:13:44",652
"2020-11-17 04:13:45",651
"2020-11-17 04:13:46",648
"2020-11-17 04:13:47",646
"2020-11-17 04:13:48",645
"2020-11-17 04:13:49",643
"2020-11-17 04:13:50",646
"2020-11-17 04:13:51",649
"2020-11-17 04:13:52",650
"2020-11-17 04:13:53",652
"2020-11-17 04:13:54",652
"2020-11-17 04:13:55",652
"2020-11-17 04:13:56",652
"2020-11-17 04:13:57",652
"2020-11-17 04:13:58",652
"2020-11-17 04:13:59",652
"2020-11-17 04:14:00",652
"2020-11-17 04:14:01",644
"2020-11-17 04:14:02",649
"2020-11-17 04:14:03",650
"2020-11-17 04:14:04",650
"2020-11-17 04:14:05",650
"2020-11-17 04:14:06",650
"2020-11-17 04:14:07",652
"2020-11-17 04:14:08",650
"2020-11-17 04:14:09",648
"2020-11-17 04:14:10",649
"2020-11-17 04:14:11",651
"2020-11-17 04:14:12",651
"2020-11-17 04:14:13",650
"2020-11-17 04:14:14",650
"2020-11-17 04:14:15",649
"2020-11-17 04:14:16",649
"2020-11-17 04:14:17",649
"2020-11-17 04:14:18",649
"2020-11-17 04:14:19",649
"2020-11-17 04:14:20",649
"2020-11-17 04:14:21",649
"2020-11-17 04:14:22",649
"2020-11-17 04:14:23",651
"2020-11-17 04:14:24",650
"2020-11-17 04:14:25",649
"2020-11-17 04:14:26",650
"2020-11-17 04:14:27",650
"2020-11-17 04:14:28",649
"2020-11-17 04:14:29",649
"2020-11-17 04:14:30",649
"2020-11-17 04:14:31",649
"2020-11-17 04:14:32",649
"2020-11-17 04:14:33",649
"2020-11-17 04:14:34",649
"2020-11-17 04:14:35",649
"2020-11-17 04:14:36",649
"2020-11-17 04:14:37",649
"2020-11-17 04:14:38",649
"2020-11-17 04:14:39",646
"2020-11-17 04:14:40",649
"2020-11-17 04:14:41",649
"2020-11-17 04:14:42",649
"2020-11-17 04:14:43",649
"2020-11-17 04:14:44",649
"2020-11-17 04:14:45",649
"2020-11-17 04:14:46",649
"2020-11-17 04:14:47",649
"2020-11-17 04:14:48",649
"2020-11-17 04:14:49",649
"2020-11-17 04:14:50",649
"2020-11-17 04:14:51",649
"2020-11-17 04:14:52",649
"2020-11-17 04:14:53",649
"2020-11-17 04:14:54",649
"2020-11-17 04:14:55",649
"2020-11-17 04:14:56",649
"2020-11-17 04:14:57",648
"2020-11-17 04:14:58",649
"2020-11-17 04:14:59",649
"2020-11-17 04:15:00",649
"2020-11-17 04:15:01",648
"2020-11-17 04:15:02",627
"2020-11-17 04:15:03",608
"2020-11-17 04:15:04",610
"2020-11-17 04:15:05",610
"2020-11-17 04:15:06",610
"2020-11-17 04:15:07",609
"2020-11-17 04:15:08",608
"2020-11-17 04:15:09",608
"2020-11-17 04:15:10",608
"2020-11-17 04:15:11",608
"2020-11-17 04:15:12",607
"2020-11-17 04:15:13",607
"2020-11-17 04:15:14",607
"2020-11-17 04:15:15",607
"2020-11-17 04:15:16",606
"2020-11-17 04:15:17",607
"2020-11-17 04:15:18",607
"2020-11-17 04:15:19",607
"2020-11-17 04:15:20",607
"2020-11-17 04:15:21",607
"2020-11-17 04:15:22",607
"2020-11-17 04:15:23",607
